"start_time" "duration" "time_raw" "trial" "blocktrial" "faces_stim"
3177.525 6.016 18318782 106 10 "im1_7fh__im2_6mn__im3_16fh__im4_14mh__im5_12fn__im6_1mn__im7_4fn__im8_10mn__im9_9mh__im10_3fh__im11_13mh__im12_11fh__im13_2mn__im14_5mh__im15_15fn__im16_8fn__"
3187.479 6.007 18328736 107 11 "im1_16fs__im2_7fn__im3_14ms__im4_9mn__im5_5mn__im6_6ms__im7_8fs__im8_2ms__im9_3fn__im10_12fn__im11_10mn__im12_4fs__im13_15fs__im14_13ms__im15_1mn__im16_11fn__"
3197.415 6.015 18338672 108 12 "im1_12fn__im2_4fs__im3_13ms__im4_10mn__im5_11fn__im6_1mn__im7_16fs__im8_6ms__im9_9mn__im10_3fn__im11_14ms__im12_15fs__im13_8fs__im14_5mn__im15_7fn__im16_2ms__"
3207.359 6.015 18348616 109 13 "im1_8fh__im2_5mn__im3_3fn__im4_13mn__im5_7fn__im6_6mh__im7_9mn__im8_16fn__im9_1mh__im10_11fn__im11_12fh__im12_2mh__im13_14mn__im14_10mh__im15_15fh__im16_4fh__"
3217.305 6.014 18358562 110 14 "im1_4fn__im2_10ms__im3_3fs__im4_2mn__im5_9ms__im6_11fs__im7_15fn__im8_13mn__im9_7fs__im10_14mn__im11_1ms__im12_16fn__im13_5ms__im14_12fs__im15_8fn__im16_6mn__"
3227.249 6.015 18368506 111 15 "im1_7fs__im2_15fn__im3_5ms__im4_14mn__im5_12fs__im6_6mn__im7_10ms__im8_1ms__im9_8fn__im10_16fn__im11_3fs__im12_2mn__im13_9ms__im14_11fs__im15_13mn__im16_4fn__"
3237.219 6.006 18378476 112 16 "im1_1mn__im2_9mh__im3_4fn__im4_7fh__im5_13mh__im6_14mh__im7_10mn__im8_3fh__im9_15fn__im10_8fn__im11_16fh__im12_2mn__im13_5mh__im14_11fh__im15_12fn__im16_6mn__"
3247.154 6.015 18388411 113 17 "im1_3fn__im2_1mn__im3_2ms__im4_8fs__im5_4fs__im6_9mn__im7_11fn__im8_7fn__im9_14ms__im10_13ms__im11_15fs__im12_5mn__im13_6ms__im14_10mn__im15_12fn__im16_16fs__"
3257.098 6.016 18398355 114 18 "im1_5mn__im2_6ms__im3_15fs__im4_12fn__im5_13ms__im6_16fs__im7_1mn__im8_8fs__im9_10mn__im10_14ms__im11_3fn__im12_11fn__im13_7fn__im14_9mn__im15_2ms__im16_4fs__"
3267.061 6.014 18408318 115 19 "im1_9mh__im2_4fn__im3_10mn__im4_11fh__im5_8fn__im6_7fh__im7_2mn__im8_6mn__im9_16fh__im10_5mh__im11_15fn__im12_14mh__im13_12fn__im14_3fh__im15_13mh__im16_1mn__"
3277.003 6.016 18418260 116 20 "im1_4fn__im2_7fh__im3_1mn__im4_9mh__im5_10mn__im6_2mn__im7_8fn__im8_12fn__im9_3fh__im10_16fh__im11_5mh__im12_15fn__im13_6mn__im14_13mh__im15_11fh__im16_14mh__"
3286.983 6.014 18428240 117 21 "im1_8fs__im2_15fs__im3_1mn__im4_6ms__im5_2ms__im6_7fn__im7_9mn__im8_11fn__im9_5mn__im10_4fs__im11_13ms__im12_12fn__im13_10mn__im14_16fs__im15_14ms__im16_3fn__"
3296.927 6.015 18438184 118 22 "im1_13mh__im2_10mn__im3_11fh__im4_8fn__im5_2mn__im6_6mn__im7_7fh__im8_5mh__im9_12fn__im10_15fn__im11_9mh__im12_16fh__im13_4fn__im14_1mn__im15_14mh__im16_3fh__"
3306.872 6.014 18448129 119 23 "im1_5mh__im2_12fn__im3_7fh__im4_1mn__im5_16fh__im6_10mn__im7_14mh__im8_2mn__im9_13mh__im10_4fn__im11_3fh__im12_8fn__im13_11fh__im14_9mh__im15_6mn__im16_15fn__"
3316.815 6.016 18458072 120 24 "im1_1mn__im2_2ms__im3_8fs__im4_3fn__im5_15fs__im6_13ms__im7_7fn__im8_5mn__im9_11fn__im10_9mn__im11_4fs__im12_14ms__im13_16fs__im14_12fn__im15_10mn__im16_6ms__"
3326.76 6.015 18468017 121 25 "im1_12fn__im2_16fh__im3_6mn__im4_2mn__im5_14mh__im6_3fh__im7_13mh__im8_8fn__im9_11fh__im10_1mn__im11_4fn__im12_10mn__im13_15fn__im14_7fh__im15_9mh__im16_5mh__"
3336.728 6.009 18477985 122 26 "im1_7fn__im2_12fh__im3_5mn__im4_1mh__im5_2mh__im6_10mh__im7_3fn__im8_15fh__im9_6mh__im10_14mn__im11_4fh__im12_8fh__im13_9mn__im14_11fn__im15_16fn__im16_13mn__"
3347.091 6.009 18488348 123 27 "im1_4fs__im2_10mn__im3_3fn__im4_2ms__im5_16fs__im6_11fn__im7_13ms__im8_14ms__im9_7fn__im10_15fs__im11_9mn__im12_1mn__im13_12fn__im14_6ms__im15_5mn__im16_8fs__"
3357.03 6.015 18498287 124 28 "im1_6mn__im2_12fs__im3_4fn__im4_10ms__im5_16fn__im6_14mn__im7_1ms__im8_3fs__im9_13mn__im10_11fs__im11_15fn__im12_9ms__im13_2mn__im14_8fn__im15_7fs__im16_5ms__"
3366.975 6.014 18508232 125 29 "im1_12fh__im2_7fn__im3_1mh__im4_5mn__im5_13mn__im6_16fn__im7_10mh__im8_2mh__im9_3fn__im10_8fh__im11_14mn__im12_4fh__im13_6mh__im14_9mn__im15_11fn__im16_15fh__"
3376.902 6.015 18518159 126 30 "im1_12fs__im2_5ms__im3_15fn__im4_13mn__im5_10ms__im6_16fn__im7_3fs__im8_6mn__im9_11fs__im10_1ms__im11_14mn__im12_8fn__im13_7fs__im14_4fn__im15_2mn__im16_9ms__"
3386.896 6.016 18528153 127 31 "im1_15fn__im2_3fh__im3_2mn__im4_12fn__im5_4fn__im6_8fn__im7_16fh__im8_13mh__im9_1mn__im10_14mh__im11_10mn__im12_5mh__im13_9mh__im14_6mn__im15_7fh__im16_11fh__"
3396.841 6.015 18538098 128 32 "im1_6mh__im2_14mn__im3_16fn__im4_15fh__im5_9mn__im6_3fn__im7_4fh__im8_10mh__im9_11fn__im10_1mh__im11_13mn__im12_12fh__im13_2mh__im14_8fh__im15_5mn__im16_7fn__"
